,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,prefix,word,sep,full_count
1068,extra -- embryonnaire,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,13,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,5,0,0,2,1,2,5,0,0,0,0,4,1,2,1,0,1,0,0,0,3,1,1,0,1,0,9,0,0,0,0,3,0,0,0,0,3,7,1,0,1,5,0,2,2,1,1,2,1,3,6,1,5,7,1,1,0,0,0,0,1,4,2,2,2,4,0,3,1,3,1,0,11,0,7,0,0,0,13,6,2,10,6,5,2,7,2,6,3,1,1,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,4,1,3,2,8,9,0,6,0,1,1,extra,embryonnaire,TIRET,282
1069,extra -- embryonnaires,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,2,1,0,2,4,1,1,0,0,3,2,1,0,3,0,0,1,1,0,2,1,1,1,13,0,0,5,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,2,1,1,4,0,2,0,0,1,extra,embryonnaires,TIRET,89
1070,extra -- esthétique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4,2,0,3,3,7,2,0,4,4,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,2,2,3,3,4,4,2,0,1,0,0,1,0,0,extra,esthétique,TIRET,80
1071,extra -- esthétiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,0,6,1,0,0,2,1,2,0,1,2,0,1,2,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,2,0,0,2,1,0,2,0,extra,esthétiques,TIRET,57
1073,extra -- européen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,3,0,1,0,4,0,1,14,6,11,0,2,24,8,9,0,0,2,10,0,3,21,1,0,3,40,10,2,7,3,9,3,18,1,7,3,1,3,10,2,0,7,3,1,3,2,4,3,0,1,3,1,8,2,5,7,2,1,10,9,5,1,1,0,1,0,2,4,5,1,3,3,4,2,2,3,6,1,1,6,0,4,3,3,2,2,0,4,2,7,3,8,8,6,7,5,11,6,7,2,8,6,11,6,3,2,2,7,1,4,0,4,5,2,4,18,5,4,4,5,9,16,7,5,10,3,28,7,7,13,4,extra,européen,TIRET,687
1074,extra -- européenne,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,1,0,3,2,1,8,2,6,3,10,5,3,12,1,6,5,4,1,3,6,5,2,1,1,11,6,0,4,2,9,0,7,1,8,6,8,0,2,3,3,6,1,1,2,1,0,1,0,11,2,4,1,4,4,7,1,2,7,5,2,0,0,4,4,7,2,1,0,2,1,1,1,2,0,0,8,0,2,8,5,1,4,5,9,0,2,0,3,2,3,2,1,2,6,5,1,4,2,7,11,11,6,2,1,10,9,4,2,2,6,4,2,2,5,14,11,4,6,7,7,6,4,2,7,9,11,8,11,13,15,17,18,12,6,11,13,35,18,7,extra,européenne,TIRET,700
1075,extra -- européennes,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,4,1,6,4,8,2,4,3,1,2,5,1,4,4,4,2,2,6,0,0,1,2,2,6,18,13,4,3,8,5,8,1,3,3,4,4,12,2,13,3,0,8,7,5,8,0,2,1,5,1,8,3,3,7,6,4,3,10,6,5,2,7,7,2,0,2,1,0,3,2,10,9,1,1,7,3,6,6,7,6,1,10,8,2,7,10,11,4,12,13,2,7,10,10,5,7,4,5,11,8,10,20,8,6,15,6,5,7,11,7,11,6,12,11,23,15,13,9,11,14,18,16,12,16,26,18,32,29,30,30,21,28,38,20,extra,européennes,TIRET,1077
1076,extra -- européens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,1,0,0,7,2,0,6,6,2,0,1,0,2,1,0,9,2,0,1,3,2,19,9,20,9,5,5,0,4,4,10,14,4,4,3,18,0,7,7,5,8,0,4,9,6,5,2,12,4,6,16,2,8,8,12,7,10,5,8,4,8,11,8,2,7,7,46,45,75,5,4,14,18,18,31,10,18,18,17,15,11,14,12,7,16,5,4,1,4,20,8,20,10,16,10,12,26,14,25,11,12,21,27,22,22,26,20,28,22,17,36,15,41,15,20,13,20,8,11,30,11,17,27,26,20,11,12,7,12,7,4,16,13,19,27,16,18,20,15,8,19,17,32,26,26,16,34,44,14,27,16,30,26,extra,européens,TIRET,2019
1077,extra -- familial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,2,4,0,0,2,3,3,0,7,0,10,4,2,0,7,1,3,2,4,5,0,4,0,0,3,1,12,8,3,2,0,2,3,6,4,1,5,0,4,3,5,3,90,5,0,5,4,10,10,4,2,7,7,4,extra,familial,TIRET,293
1078,extra -- familiale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,3,2,10,1,0,1,2,2,5,4,5,4,7,3,2,2,4,5,2,0,3,0,2,4,4,9,5,0,0,2,0,1,3,1,4,6,2,3,12,4,10,4,3,1,8,6,1,extra,familiale,TIRET,179
1079,extra -- familiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,4,1,4,9,1,3,1,0,0,5,1,0,9,16,7,2,0,2,0,3,0,1,1,0,4,0,1,3,0,5,2,3,5,1,7,6,8,8,7,4,10,2,3,3,2,18,6,1,extra,familiales,TIRET,191
1080,extra -- familiaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,3,1,2,2,0,0,2,1,0,1,0,1,6,0,4,0,0,0,0,1,0,6,0,0,2,0,3,1,0,3,0,2,4,1,2,9,3,7,12,4,3,4,1,3,13,2,2,extra,familiaux,TIRET,117
1081,extra -- fin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,7,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,2,1,0,0,1,0,2,3,0,0,0,3,4,1,0,2,0,0,4,2,1,1,0,3,0,0,0,0,0,0,2,4,0,0,0,1,1,1,0,1,0,0,0,0,2,0,0,2,0,3,1,0,2,0,0,0,0,0,0,0,1,1,2,0,1,0,2,1,0,0,0,0,1,0,2,1,1,3,2,6,3,5,3,1,2,0,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,1,1,3,0,0,2,0,0,1,0,1,1,0,0,1,1,0,1,4,1,0,0,extra,fin,TIRET,145
1082,extra -- fine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2,0,1,0,3,2,0,2,0,0,6,0,0,0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,1,1,0,0,2,3,4,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,2,1,0,1,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,4,1,0,1,0,0,0,0,1,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,3,0,2,0,1,0,extra,fine,TIRET,98
1083,extra -- fines,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,1,0,0,0,1,1,0,4,1,2,2,0,0,0,3,0,0,0,1,2,0,1,2,0,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,1,0,0,0,0,0,0,3,4,0,1,0,0,1,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,extra,fines,TIRET,84
1084,extra -- fins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,1,3,0,0,1,1,0,2,0,0,0,5,0,0,3,2,0,0,4,0,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,2,0,4,1,3,0,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,1,0,0,2,0,1,1,1,1,0,0,2,0,0,0,1,0,2,0,1,0,2,0,0,0,1,1,0,2,2,1,2,1,2,1,5,7,2,5,5,3,0,1,1,2,0,1,0,2,2,0,0,0,0,2,2,1,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,3,1,0,1,0,extra,fins,TIRET,159
1085,extra -- fort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,0,0,4,2,1,1,0,0,0,1,2,0,1,2,1,2,extra,fort,TIRET,45
1086,extra -- galactique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0,0,0,3,2,6,2,0,1,0,3,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,extra,galactique,TIRET,48
1087,extra -- galactiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,6,3,2,1,0,0,0,0,4,1,0,2,5,1,0,4,6,0,1,0,10,3,1,0,0,0,0,8,0,1,2,4,5,9,9,4,3,5,1,0,0,3,2,1,0,2,0,0,0,5,6,3,1,4,1,0,0,1,4,3,0,1,2,11,4,6,0,6,5,1,0,0,0,5,0,0,1,2,1,extra,galactiques,TIRET,189
1088,extra -- génital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,2,0,2,0,0,0,0,2,0,1,2,1,0,1,0,0,2,0,0,2,0,0,0,0,4,2,0,0,0,0,1,0,0,2,0,0,1,2,1,2,1,0,1,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,extra,génital,TIRET,53
1089,extra -- génitale,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,4,1,0,0,13,0,1,0,0,0,0,0,0,3,0,4,4,1,0,0,0,0,0,1,0,1,0,1,0,2,0,3,1,1,2,2,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,extra,génitale,TIRET,70
1090,extra -- génitaux,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,2,0,0,2,0,3,0,0,0,0,1,0,3,3,5,1,5,16,5,1,2,0,1,2,4,1,5,3,0,0,1,2,0,4,1,1,1,2,0,3,2,0,3,2,1,5,3,0,3,0,1,2,0,2,1,1,4,4,0,2,0,0,0,0,0,1,0,2,0,1,2,2,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,extra,génitaux,TIRET,150
1091,extra -- historique,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,0,0,0,1,0,2,5,0,2,1,0,4,3,0,0,3,0,3,5,6,0,0,3,2,3,0,3,0,0,0,0,0,2,4,2,0,0,2,0,0,0,1,0,2,0,2,0,1,1,1,0,1,extra,historique,TIRET,92
1092,extra -- historiques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,2,2,1,0,1,0,0,0,extra,historiques,TIRET,43
1093,extra -- hospitalier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,4,4,0,2,6,1,1,3,4,6,5,0,1,1,4,1,7,5,0,3,12,4,0,5,2,6,14,1,2,4,3,5,1,4,9,5,0,0,5,7,11,3,6,1,6,5,6,extra,hospitalier,TIRET,195
1094,extra -- hospitaliers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,4,8,0,6,2,5,4,4,5,0,7,11,3,1,1,6,5,4,5,1,3,5,2,6,5,4,3,4,9,3,6,10,5,4,12,5,4,12,16,7,4,4,4,13,9,4,3,1,2,3,3,extra,hospitaliers,TIRET,267
1095,extra -- hospitalière,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,5,8,0,0,0,0,0,3,4,0,2,3,2,2,0,2,2,5,1,6,2,6,5,8,1,4,3,0,4,6,3,3,2,2,8,3,5,1,1,0,3,0,3,9,2,2,5,4,3,2,3,3,2,0,5,1,2,2,7,0,8,1,1,extra,hospitalière,TIRET,187
1096,extra -- hospitalières,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,12,0,0,1,1,2,0,11,1,6,2,7,4,1,2,1,2,2,5,2,2,4,1,7,1,2,1,2,1,4,1,3,3,5,5,8,3,3,6,3,6,3,1,7,4,5,1,0,2,2,extra,hospitalières,TIRET,163
1097,extra -- humain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,2,7,0,4,0,0,2,3,0,1,0,0,3,4,4,0,2,1,0,0,2,2,0,1,0,2,0,0,0,0,0,1,0,0,0,4,2,1,0,3,0,1,0,1,0,0,10,0,1,2,0,0,1,0,0,0,2,0,6,0,3,1,0,0,3,3,0,1,2,1,5,3,1,4,1,1,0,7,3,0,0,2,6,4,3,3,1,2,1,3,4,5,1,0,1,1,1,2,1,0,1,0,0,4,1,3,1,0,1,1,4,5,12,4,5,4,6,1,2,1,extra,humain,TIRET,239
