,string,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,full_count
1915,supra declaratum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,0.0,47.0,2.0,0.0,1.0,0,0.0,0.0,0,0,0,0.0,0,0.0,1.0,0.0,0,3.0,3.0,1.0,1,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2,0.0,0,0,1,0.0,0,2,2,1,1,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,1,0,0,0,0,0,0,0,105.0
1916,supra demonstratum,0.0,0.0,0,0,0,0,0.0,0.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0,0.0,0,0.0,0.0,0.0,10,0.0,0,0,9,0,0.0,0.0,0,0.0,0,1.0,9.0,5.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,3,8.0,2.0,0.0,1,0,2.0,0.0,0,0.0,1.0,0.0,0.0,0,0,0.0,0,0,1,0.0,1,0,0,0,0,0,20,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,99.0
1917,supra demonstravimus,0.0,0.0,0,0,0,0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,19,2.0,0,0,11,0,0.0,0.0,0,0.0,0,16.0,11.0,5.0,3.0,0,0,0.0,5.0,7.0,0.0,1.0,0,0.0,6.0,0,0,0,15.0,4,1.0,3.0,3.0,0,12.0,0.0,0.0,8,6,1.0,4.0,0,0.0,0.0,0.0,0.0,0,1,1.0,2,1,2,0.0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,211.0
1918,supra dense,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,1.0,2.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0,8,0.0,0,0.0,2.0,0.0,4,4.0,0.0,3.0,3,7,6.0,6.0,0,9.0,0.0,4.0,0.0,0,0,10.0,0,0,0,0.0,0,0,0,2,2,4,0,0,0,0,0,1,3,3,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0
1919,supra des,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,1.0,1.0,0,0.0,0.0,0.0,1,0,0.0,1.0,0,1.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,1,5,1,0,1,0,1,0,2,1,1,0,2,3,2,2,2,0,1,1,1,6,4,3,2,5,3,2,2,5,0,0,0,2,0,1,1,2,1,3,1,1,2,6,5,1,3,6,6,5,1,129.0
1920,supra descripta,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.0,0.0,0.0,1.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0,0,0.0,0.0,3,4.0,0,0.0,8.0,1.0,0.0,3,0,3.0,1.0,0.0,8.0,0.0,2,1.0,9.0,0,0,2,5.0,0,2.0,0.0,0.0,0,0.0,4.0,0.0,2,4,0.0,5.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1,2.0,0,0,1,0,1,1,4,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0
1921,supra descriptis,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,2,0.0,0.0,0,0.0,3,0.0,0.0,0.0,0.0,6,0,1.0,0.0,0.0,0.0,0.0,0,0.0,6.0,3,1,0,1.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,0,0.0,4.0,6,0.0,2.0,0.0,0.0,0,1,3.0,0,0,0,0.0,3,1,0,0,0,1,2,0,0,4,0,3,1,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,0,0,0,1,0,0,0,0,85.0
1922,supra determinatum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,3,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,44.0
1923,supra deuxième,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,1,0,0,1,0,0,18,0,0,2,0,21,0,3,3,5,0,3,14,13,0,0,1,7,3,2,122.0
1924,supra dicitur,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,21,76,0.0,36.0,0.0,0.0,0.0,0,4.0,3.0,0,0,0,1.0,0,0.0,0.0,0.0,0,3.0,3.0,0.0,0,8,0.0,5.0,0,0.0,0.0,0.0,0.0,2,0,1.0,0,0,4,0.0,3,0,0,3,18,0,0,0,2,0,1,6,1,0,7,3,0,11,0,1,1,0,0,0,3,18,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,1,3,0,1,0,3,0,0,1,2,0,0,2,0,291.0
1925,supra diclis,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,4.0,0,0.0,1,1.0,4.0,0.0,0.0,9,0,3.0,0.0,4.0,0.0,1.0,2,0.0,1.0,0,0,0,0.0,2,0.0,0.0,0.0,0,1.0,1.0,2.0,0,1,0.0,0.0,0,0.0,5.0,1.0,1.0,0,1,0.0,0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5,1,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0
1926,supra diclum,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,1.0,0,0.0,5.0,0.0,0.0,0,5,4.0,1.0,5.0,2.0,1.0,2,1.0,0.0,2,0,0,1.0,1,2.0,0.0,0.0,0,0.0,0.0,0.0,0,1,2.0,3.0,1,0.0,0.0,0.0,0.0,0,0,0.0,1,2,0,1.0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,2,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.0
1927,supra dicta,0.0,0.0,0,1,0,3,1.0,0.0,1.0,2,1.0,1.0,1.0,0.0,4.0,0.0,1,3.0,0.0,8.0,10.0,5.0,3,13.0,3,4.0,2.0,1.0,0,1.0,9,8,3,9,1.0,47.0,22,13.0,23,25.0,23.0,65.0,28.0,30,68,23.0,41.0,59.0,21.0,7.0,23,11.0,11.0,19,13,14,29.0,14,26.0,14.0,8.0,19,21.0,39.0,14.0,26,14,48.0,77.0,42,13.0,14.0,18.0,4.0,21,11,18.0,12,28,17,11.0,13,14,26,24,13,12,5,16,15,16,27,4,14,11,8,6,11,15,5,29,10,7,10,10,8,13,9,35,3,10,4,8,8,1,2,3,15,5,2,2,3,6,4,3,9,2,3,2,5,1,1,2,4,6,10,1,1,6,3,2,1,0,2,1,0,1,0,3,1,10,3,0,1,6,3,1,3,3,1,2,7,0,1,6,8,11,11,4,11,0,0,9,3,1,1,3,2,3,3,1,6,19,0,1,1,1,1,1,4,1,7,7,2,7,1,0,8,13,9,3,1,5,6,2,13,4,2,1,2,2021.0
1928,supra dictae,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,3.0,0,4.0,0,1.0,0.0,3.0,1.0,1,0,0.0,0.0,9.0,0.0,0.0,6,0.0,1.0,0,0,2,0.0,0,0.0,0.0,3.0,0,1.0,0.0,4.0,1,0,1.0,3.0,3,0.0,0.0,0.0,0.0,1,3,0.0,0,0,0,4.0,0,2,1,0,0,0,0,4,0,1,3,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0,103.0
1929,supra dictam,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3.0,2.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,1,0,0,0,3.0,0.0,11,1.0,0,4.0,0.0,31.0,5.0,21,30,10.0,3.0,11.0,12.0,1.0,15,8.0,1.0,8,1,3,9.0,4,1.0,2.0,1.0,1,10.0,10.0,3.0,7,2,4.0,4.0,9,8.0,4.0,2.0,1.0,0,5,3.0,1,10,7,0.0,1,8,8,5,4,5,4,8,6,5,7,2,4,1,1,2,1,2,4,0,1,5,0,2,0,0,3,13,3,0,2,1,6,0,1,2,1,0,1,0,0,0,0,0,1,6,1,0,2,0,2,3,0,1,0,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,2,2,1,2,1,0,0,3,2,0,0,0,0,0,3,0,1,2,0,0,0,0,3,0,0,3,0,2,3,0,3,2,4,3,2,0,4,4,1,1,3,1,0,2,0,503.0
1930,supra dictarum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,3,0.0,2,4.0,0.0,1.0,0.0,1,1,1.0,1.0,8.0,0.0,0.0,3,0.0,0.0,0,1,0,0.0,0,0.0,1.0,0.0,2,0.0,0.0,0.0,0,5,0.0,0.0,0,0.0,0.0,4.0,0.0,0,0,0.0,0,1,1,0.0,3,0,0,1,1,0,2,1,0,0,0,0,8,0,3,0,0,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,81.0
1931,supra dictas,0.0,1.0,0,0,0,1,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0,0.0,0,1.0,0.0,0.0,4,4.0,0,0,0,0,0.0,0.0,15,6.0,5,0.0,1.0,4.0,0.0,9,18,5.0,7.0,0.0,0.0,4.0,2,0.0,0.0,3,0,1,8.0,0,3.0,4.0,1.0,0,0.0,4.0,2.0,8,0,17.0,12.0,18,0.0,3.0,4.0,0.0,0,5,0.0,4,8,1,1.0,4,2,1,1,3,4,0,2,2,0,2,0,1,2,1,4,4,3,0,5,0,2,0,7,0,0,2,0,1,2,0,0,3,0,0,0,0,4,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,2,4,0,1,1,0,1,0,0,2,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,0,1,1,0,0,1,0,1,0,4,0,0,4,0,306.0
1932,supra dicte,0.0,0.0,0,0,0,0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0.0,0,1.0,0.0,7.0,4.0,3,13,2.0,11.0,5.0,5.0,1.0,7,0.0,0.0,0,1,0,4.0,1,1.0,1.0,0.0,0,1.0,4.0,0.0,7,7,8.0,12.0,1,2.0,0.0,0.0,4.0,0,0,4.0,4,3,4,1.0,7,5,2,16,5,2,2,2,0,5,1,1,1,1,0,0,6,4,2,0,0,1,6,1,2,0,1,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,4,1,1,0,0,1,0,0,0,0,4,0,3,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,247.0
1933,supra dicti,0.0,0.0,0,0,0,1,0.0,0.0,0.0,2,5.0,1.0,0.0,0.0,0.0,0.0,0,7.0,0.0,4.0,6.0,0.0,3,0.0,1,0.0,0.0,0.0,4,0.0,2,1,6,0,8.0,3.0,12,2.0,5,11.0,3.0,26.0,9.0,26,18,19.0,23.0,17.0,10.0,2.0,4,1.0,9.0,4,11,3,9.0,1,2.0,3.0,3.0,7,9.0,12.0,6.0,7,4,7.0,18.0,7,4.0,10.0,9.0,1.0,8,3,2.0,4,4,16,3.0,5,8,5,31,6,0,1,6,4,1,17,3,7,6,1,3,8,10,2,8,2,4,7,4,0,2,1,3,3,2,1,2,5,2,0,0,3,2,0,2,2,1,1,0,0,2,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,4,3,2,0,1,0,3,3,6,1,0,1,0,0,0,2,2,0,0,2,1,4,0,3,2,0,0,0,2,7,2,0,0,0,0,1,1,2,0,5,3,7,1,3,0,1,0,6,0,4,0,1,710.0
1934,supra dictis,0.0,1.0,2,1,0,7,1.0,0.0,0.0,0,0.0,2.0,2.0,7.0,1.0,2.0,0,0.0,0.0,3.0,8.0,4.0,8,2.0,0,0.0,1.0,1.0,5,5.0,11,12,7,2,5.0,12.0,34,10.0,8,10.0,13.0,47.0,23.0,52,77,46.0,32.0,40.0,33.0,7.0,32,13.0,11.0,18,9,2,69.0,6,19.0,9.0,11.0,15,32.0,28.0,15.0,22,9,20.0,64.0,30,13.0,27.0,16.0,19.0,15,9,9.0,11,14,17,8.0,9,12,12,25,17,10,8,30,15,18,40,7,7,10,5,2,16,8,6,25,14,6,9,5,8,2,10,13,1,6,3,5,1,5,1,0,5,1,3,2,3,0,1,5,4,1,4,2,2,1,2,3,2,3,2,3,0,7,8,0,0,4,1,1,0,5,0,5,1,0,1,0,2,4,2,0,5,3,5,5,3,7,1,7,10,15,1,7,11,2,0,3,2,1,2,2,9,1,1,4,4,5,1,0,7,4,4,5,1,1,10,6,3,8,1,6,1,6,4,6,6,0,2,4,2,0,2,4,2,1809.0
1935,supra dicto,0.0,0.0,0,0,0,1,3.0,1.0,0.0,1,5.0,5.0,0.0,8.0,0.0,0.0,1,0.0,0.0,9.0,3.0,0.0,1,0.0,1,0.0,0.0,0.0,4,1.0,6,0,0,8,0.0,12.0,3,5.0,5,3.0,12.0,19.0,11.0,25,18,20.0,19.0,49.0,12.0,5.0,1,1.0,5.0,13,7,5,19.0,5,1.0,6.0,14.0,5,23.0,9.0,12.0,10,14,8.0,4.0,7,9.0,14.0,9.0,4.0,20,7,3.0,7,7,4,2.0,3,9,9,20,15,3,2,17,6,7,13,1,6,6,4,3,10,9,4,11,2,7,5,8,10,11,14,5,0,1,2,2,4,6,0,0,1,0,0,2,2,2,0,0,4,2,0,0,2,0,0,2,1,1,0,0,4,0,2,1,0,2,1,0,0,0,0,1,0,0,1,0,0,3,0,0,1,3,1,0,2,0,0,1,4,1,4,3,4,8,0,0,0,1,1,0,0,0,0,3,4,3,2,5,4,0,3,0,0,0,1,1,3,4,0,2,1,2,2,0,1,0,2,4,2,1,4,2,0,890.0
1936,supra dictorum,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,5.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,7,0.0,0.0,0.0,0,1.0,0,0,0,0,3.0,0.0,0,0.0,0,4.0,0.0,0.0,0.0,2,0,1.0,4.0,4.0,4.0,1.0,0,0.0,0.0,0,0,2,11.0,0,1.0,5.0,1.0,2,4.0,3.0,3.0,0,0,4.0,3.0,2,6.0,2.0,3.0,6.0,1,7,0.0,1,0,2,1.0,0,0,1,5,1,0,1,13,1,0,2,2,0,2,1,0,0,0,0,0,1,1,0,5,0,0,0,4,2,1,0,0,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,9,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,197.0
1937,supra dictos,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0,0.0,0,0.0,0.0,0.0,0,1.0,0,0,0,0,0.0,4.0,4,1.0,1,1.0,19.0,7.0,11.0,0,28,1.0,5.0,10.0,2.0,0.0,4,0.0,1.0,4,0,5,6.0,0,1.0,2.0,1.0,9,7.0,12.0,4.0,7,0,1.0,5.0,0,1.0,1.0,6.0,2.0,7,2,1.0,0,3,8,3.0,0,4,3,2,2,3,1,5,2,3,2,0,5,1,0,1,1,3,0,9,4,1,0,2,3,0,1,3,0,5,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,2,2,0,1,1,0,0,1,0,0,0,1,2,5,1,0,0,0,0,0,1,2,0,0,3,0,0,1,0,0,0,0,0,0,0,2,1,1,1,4,0,0,0,0,320.0
1938,supra dictum,0.0,0.0,0,0,1,1,12.0,2.0,0.0,2,8.0,2.0,0.0,0.0,2.0,0.0,0,0.0,0.0,2.0,9.0,8.0,7,4.0,6,0.0,2.0,0.0,14,10.0,24,1,7,7,14.0,32.0,106,11.0,11,33.0,46.0,74.0,33.0,45,185,52.0,142.0,59.0,65.0,17.0,27,40.0,35.0,13,20,6,120.0,8,16.0,17.0,25.0,45,63.0,52.0,10.0,39,20,38.0,38.0,43,28.0,31.0,30.0,12.0,12,38,28.0,29,9,18,31.0,20,27,23,36,30,44,26,52,8,23,20,45,33,43,41,27,22,56,12,42,41,11,24,12,25,23,18,25,12,14,31,7,13,9,8,3,12,6,1,10,14,7,10,7,16,24,19,9,12,10,22,46,23,24,14,8,2,9,32,12,2,18,1,9,15,12,4,28,18,31,3,12,35,17,3,10,26,22,23,29,45,14,26,19,43,16,11,11,32,9,8,18,5,12,10,8,20,17,28,11,5,9,19,16,42,3,21,5,20,11,31,38,13,7,28,17,20,31,7,7,28,23,6,25,34,17,3,31,12,4462.0
1939,supra dictus,0.0,0.0,0,0,0,4,0.0,0.0,0.0,0,1.0,0.0,0.0,6.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,0,8.0,8.0,0.0,0,0.0,1,0,0,0,0.0,9.0,7,0.0,2,3.0,0.0,0.0,0.0,1,0,4.0,6.0,11.0,1.0,1.0,6,0.0,1.0,2,0,0,3.0,10,2.0,3.0,2.0,1,2.0,5.0,1.0,2,1,13.0,7.0,2,2.0,3.0,5.0,3.0,3,0,2.0,2,4,0,5.0,0,2,2,8,1,0,3,2,6,0,2,0,2,4,0,0,5,0,0,1,2,0,0,0,1,0,0,4,6,1,0,1,2,0,0,2,2,2,0,0,1,1,0,0,0,2,1,0,0,0,1,0,0,3,0,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,1,1,1,1,0,0,1,0,1,0,0,2,0,0,0,1,2,0,0,0,0,5,0,0,0,1,0,3,1,0,2,1,1,1,0,0,2,1,0,1,2,0,2,1,291.0
